Date,Open,High,Low,Close,Adj Close,Volume
2020-09-29,303.996185,307.194366,301.426270,306.565735,306.565735,8760605094
2020-09-30,306.547791,307.975159,301.889771,307.114929,307.114929,8337353001
2020-10-01,307.099823,313.932343,295.817841,300.778198,300.778198,10525172545
2020-10-02,300.768768,302.207794,287.851135,295.750732,295.750732,11049038368
2020-10-03,295.725128,300.099335,294.345947,296.424042,296.424042,7339383711
2020-10-04,296.382080,302.414734,294.782959,301.303375,301.303375,7942564608
2020-10-05,301.238464,303.076172,298.635590,300.508453,300.508453,8426139525
2020-10-06,300.390289,301.502991,288.485229,290.547302,290.547302,9796069303
2020-10-07,290.607361,291.133331,286.144745,290.776154,290.776154,8955761474
2020-10-08,290.755066,299.999207,286.053497,298.680725,298.680725,9782511003
2020-10-09,null,null,null,null,null,null
2020-10-10,308.896271,319.729553,308.814758,313.559601,313.559601,11510996638
2020-10-11,313.526520,318.867096,312.596405,317.493591,317.493591,10650637908
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,325.299500,329.193604,318.512726,323.110931,323.110931,11851174071
2020-10-15,322.862457,324.604614,317.304260,322.415344,322.415344,12782584301
2020-10-16,322.779816,324.500366,309.642975,312.576477,312.576477,12521514842
2020-10-17,312.394409,315.636658,311.130371,314.858002,314.858002,9347948729
2020-10-18,314.748413,323.249329,314.237610,322.794434,322.794434,9428382138
2020-10-19,323.012848,325.248108,319.086426,322.842682,322.842682,10886096743
2020-10-20,322.659210,323.363953,310.843445,312.061707,312.061707,11616889948
2020-10-21,311.996216,337.803680,311.690521,330.912231,330.912231,17078718604
2020-10-22,330.320465,355.374725,330.212952,350.180206,350.180206,13348717708
2020-10-23,350.415771,353.588348,340.408020,345.430450,345.430450,12017895396
2020-10-24,345.430908,351.190582,343.816162,347.698883,347.698883,10285980728
2020-10-25,347.698883,351.662292,342.167450,342.862000,342.862000,9191716261
2020-10-26,342.862213,347.461578,324.826569,333.548950,333.548950,12834000118
2020-10-27,333.548859,346.407623,330.616455,342.895721,342.895721,11832054967
2020-10-28,342.895752,347.068756,324.410400,330.794647,330.794647,13002329001
2020-10-29,330.794922,337.210419,325.819611,331.158936,331.158936,11063869699
2020-10-30,331.159058,335.316162,321.316895,327.885315,327.885315,11723820795
2020-10-31,327.885376,336.553436,326.521454,331.055847,331.055847,9657005076
2020-11-01,331.055878,340.812225,329.835724,340.466522,340.466522,8998014253
2020-11-02,340.464630,346.467682,327.147095,329.158447,329.158447,12024896113
2020-11-03,329.157867,331.291809,318.676941,329.544403,329.544403,10702901897
2020-11-04,329.545288,347.936127,324.000031,342.729950,342.729950,12891366086
2020-11-05,342.730743,353.122986,337.653381,350.396606,350.396606,13066408342
2020-11-06,350.396088,384.198029,349.235596,382.950500,382.950500,14096482098
2020-11-07,382.953247,392.169067,360.824951,366.936249,366.936249,15894159868
2020-11-08,366.941040,385.520264,364.780884,381.374725,381.374725,9495279798
2020-11-09,381.390991,384.488800,368.529846,375.645569,375.645569,11590264721
2020-11-10,375.648407,383.353668,372.079315,380.490570,380.490570,10230119272
2020-11-11,380.490601,402.156067,380.270233,393.018768,393.018768,11948961926
2020-11-12,393.017914,395.838318,383.023315,390.556763,390.556763,10909478472
2020-11-13,390.556946,401.508209,387.134064,401.009003,401.009003,11145424038
2020-11-14,401.009003,401.461029,382.725220,388.777832,388.777832,8712578985
2020-11-15,388.777893,389.491119,371.855103,377.830292,377.830292,8702555228
2020-11-16,377.830200,391.418213,376.233704,387.824432,387.824432,9647321747
2020-11-17,391.590485,406.451843,388.562317,404.906067,404.906067,12300809531
2020-11-18,404.894897,414.382477,392.295349,404.784760,404.784760,15094625107
2020-11-19,404.782196,405.338928,393.661194,397.477844,397.477844,10512703223
2020-11-20,397.478729,433.309937,397.478729,429.917542,429.917542,15712456916
2020-11-21,429.917572,464.066742,425.278656,463.441956,463.441956,17506724266
2020-11-22,463.441956,488.602783,433.948425,470.321930,470.321930,18513126458
2020-11-23,470.314697,515.208923,464.305908,513.788330,513.788330,23029168902
2020-11-24,513.846375,523.186401,500.599487,507.573029,507.573029,19568201274
2020-11-25,507.576660,508.584686,469.620270,478.902527,478.902527,16857640492
2020-11-26,478.758423,482.756561,407.490021,435.568359,435.568359,26113895824
2020-11-27,435.826019,445.496643,416.239807,432.578674,432.578674,14069306399
2020-11-28,432.665344,458.087677,424.720642,449.883698,449.883698,12345826470
2020-11-29,449.912750,481.842987,444.666046,480.960632,480.960632,12544913494
2020-11-30,480.959839,515.362976,476.983704,515.048035,515.048035,16985749692
2020-12-01,515.238892,530.968811,477.643829,486.546417,486.546417,22515380310
2020-12-02,486.494537,500.892883,479.570862,493.925507,493.925507,13936752454
2020-12-03,494.013702,512.096191,485.480469,507.780090,507.780090,13294305386
2020-12-04,507.791656,509.413208,469.686768,469.745117,469.745117,13479312289
2020-12-05,469.739716,492.116699,464.492584,492.116699,492.116699,11134171466
2020-12-06,492.094604,500.527496,482.066620,496.620056,496.620056,9315833555
2020-12-07,496.527740,497.415741,482.978058,488.702820,488.702820,8852222744
2020-12-08,488.750275,490.780060,456.277161,458.170654,458.170654,11890469186
2020-12-09,458.141907,477.774872,439.427368,474.795410,474.795410,13127445698
2020-12-10,474.816040,475.541382,453.015472,460.886841,460.886841,9612196221
2020-12-11,460.887451,461.363739,443.794098,450.640289,450.640289,9163795504
2020-12-12,450.459656,473.380585,450.184753,469.440460,469.440460,7046600401
2020-12-13,469.475586,490.258453,466.136749,485.990417,485.990417,7475651237
2020-12-14,486.088684,486.710266,474.506195,482.365112,482.365112,6688644671
2020-12-15,482.373871,490.274841,477.903931,484.887024,484.887024,7673413925
2020-12-16,484.906006,522.107483,478.590973,521.633484,521.633484,12969257900
2020-12-17,521.610779,550.401306,512.448975,524.291138,524.291138,20779806963
2020-12-18,524.330322,541.066650,515.926697,534.244019,534.244019,12855158756
2020-12-19,534.090881,545.600281,527.526978,537.873047,537.873047,10467789578
2020-12-20,537.780945,538.383545,511.152466,522.679749,522.679749,10953140249
2020-12-21,522.699707,530.784851,493.497894,498.420624,498.420624,11785441462
2020-12-22,498.095886,521.163574,482.973389,520.918213,520.918213,12099474679
2020-12-23,520.893860,523.804749,459.723938,478.686249,478.686249,12515411729
2020-12-24,479.031525,503.801697,466.067078,501.983948,501.983948,11751189105
2020-12-25,501.940765,520.117554,496.219177,513.782043,513.782043,11089864899
2020-12-26,513.853699,533.721680,506.393188,521.512573,521.512573,12107074891
2020-12-27,521.554626,579.145508,511.527496,559.359192,559.359192,21381135462
2020-12-28,559.820923,611.124512,559.820923,597.633057,597.633057,19819630066
2020-12-29,597.601379,603.577576,565.461182,596.988464,596.988464,15269657584
2020-12-30,596.949890,613.491394,587.425659,611.142151,611.142151,14062235584
2020-12-31,611.148376,613.346497,592.044006,603.989441,603.989441,11400962499
2021-01-01,603.911682,615.544250,591.520935,600.859497,600.859497,11231244598
2021-01-02,600.888428,648.371521,589.783325,638.265625,638.265625,16267639120
2021-01-03,638.246582,821.881470,635.815430,796.329346,796.329346,36898177858
2021-01-04,797.595581,941.317261,742.097473,848.990356,848.990356,46476694064
2021-01-05,850.023438,921.518555,804.107117,894.422668,894.422668,33773157696
2021-01-06,895.234863,980.199524,866.372131,978.322205,978.322205,36227715953
2021-01-07,979.105225,1045.342163,948.690002,998.991394,998.991394,32983546570
2021-01-08,999.227600,1039.955322,877.731750,1001.388367,1001.388367,36265710874
2021-01-09,1001.014771,1066.561890,967.092468,1047.916138,1047.916138,27184547253
2021-01-10,1047.747437,1102.598145,977.461365,1035.713745,1035.713745,33327497414
2021-01-11,1035.202026,1035.202026,760.542542,896.449463,896.449463,49942539602
2021-01-12,895.118347,945.135193,833.158508,854.675171,854.675171,30711753256
2021-01-13,854.926147,933.076233,814.669922,929.736877,929.736877,24757415808
2021-01-14,929.318970,1024.280884,900.033875,1002.777039,1002.777039,27496916522
2021-01-15,1005.595093,1028.711060,901.772217,970.102112,970.102112,29779416770
2021-01-16,969.777954,1067.969604,958.337708,1021.182861,1021.182861,26755450645
2021-01-17,1021.113159,1047.750000,972.216431,1019.495422,1019.495422,24247360635
2021-01-18,1019.612305,1042.885132,983.484192,1041.000977,1041.000977,21376311037
2021-01-19,1041.129395,1180.927124,1037.728882,1134.591553,1134.591553,38879161883
2021-01-20,1132.904907,1157.562744,1026.273315,1140.989868,1140.989868,38617597610
2021-01-21,1141.328613,1141.328613,902.863953,921.923462,921.923462,37756164501
2021-01-22,919.718994,1045.043579,860.412292,1015.866516,1015.866516,36081462347
2021-01-23,1014.844238,1044.930908,986.400574,1011.122192,1011.122192,22386049923
2021-01-24,1011.302856,1146.537354,1006.426636,1143.740112,1143.740112,29931469516
2021-01-25,1142.943237,1206.048096,1074.835327,1090.691284,1090.691284,35877594249
2021-01-26,1090.136963,1133.007935,1030.883667,1115.637451,1115.637451,34177095683
2021-01-27,1116.685791,1124.610229,1007.437134,1035.439575,1035.439575,32549440066
2021-01-28,1033.863770,1092.644897,1013.978394,1070.936523,1070.936523,32827227182
2021-01-29,1129.499268,1175.661377,1068.076538,1139.031494,1139.031494,44169764087
2021-01-30,1138.791870,1155.427368,1094.565796,1133.771973,1133.771973,25224781196
2021-01-31,1134.355347,1136.079346,1061.587402,1084.734741,1084.734741,20786584717
2021-02-01,1084.626709,1138.426392,1050.723267,1134.455444,1134.455444,24205422458
2021-02-02,1134.840454,1281.180908,1127.904419,1258.804810,1258.804810,37748632993
2021-02-03,1258.452393,1379.335571,1253.448975,1379.335571,1379.335571,34775571158
2021-02-04,1379.552002,1403.350952,1304.575562,1332.762329,1332.762329,37102998556
2021-02-05,1332.787964,1460.466919,1332.787964,1426.411499,1426.411499,33288557271
2021-02-06,1425.703247,1442.698364,1368.629761,1392.513916,1392.513916,33092586606
2021-02-07,1392.313721,1402.630737,1246.364136,1339.759033,1339.759033,33106998753
2021-02-08,1339.273071,1469.781616,1305.923218,1449.185425,1449.185425,39836273780
2021-02-09,1449.442139,1500.759521,1419.046387,1459.214111,1459.214111,36463724032
2021-02-10,1459.218018,1506.316040,1390.446289,1439.293823,1439.293823,34587811712
2021-02-11,1438.857178,1487.383179,1410.371216,1470.488159,1470.488159,29694607791
2021-02-12,1470.233521,1535.753418,1438.829590,1521.047119,1521.047119,31274384576
2021-02-13,1521.421875,1544.164673,1460.841675,1496.729492,1496.729492,29173312306
2021-02-14,1496.946045,1524.817627,1476.766968,1489.279175,1489.279175,25938747431
2021-02-15,1488.943115,1511.751221,1388.214355,1466.996216,1466.996216,32109240182
2021-02-16,1466.299438,1501.991211,1428.071899,1473.393433,1473.393433,28349438535
2021-02-17,1473.627197,1539.448608,1436.233154,1534.556763,1534.556763,29849536429
2021-02-18,1534.347534,1612.244507,1534.347534,1602.280273,1602.280273,23367773035
2021-02-19,1603.446777,1626.255005,1569.305420,1617.531860,1617.531860,21677078059
2021-02-20,1617.315918,1680.347656,1510.558228,1584.003296,1584.003296,28631283770
2021-02-21,1583.292969,1629.162964,1559.935547,1596.388916,1596.388916,19486018857
2021-02-22,1596.353271,1597.092163,1302.067993,1464.956787,1464.956787,34864503500
2021-02-23,1464.476807,1464.476807,1134.729492,1292.240112,1292.240112,42819329942
2021-02-24,1293.287476,1406.871826,1242.956665,1336.607666,1336.607666,25744010941
2021-02-25,1335.636597,1366.186523,1204.911377,1213.781128,1213.781128,20136428157
2021-02-26,1216.207153,1289.921753,1160.545166,1197.833496,1197.833496,26040260332
2021-02-27,1198.575562,1263.186890,1187.686035,1209.377441,1209.377441,17181845666
2021-02-28,1209.284180,1216.350952,1077.253906,1171.184326,1171.184326,22858003893
2021-03-01,1172.095947,1301.153564,1171.469727,1298.652588,1298.652588,19946414926
2021-03-02,1298.117920,1326.037109,1208.967773,1235.105469,1235.105469,18637908745
2021-03-03,1234.147583,1367.737915,1226.239990,1308.147217,1308.147217,18822788938
2021-03-04,1307.126709,1345.680298,1262.395508,1288.449829,1288.449829,19140742204
2021-03-05,1288.138428,1298.980957,1216.306885,1287.248779,1287.248779,17686754673
2021-03-06,1286.491333,1400.715942,1274.864746,1388.660767,1388.660767,19088686124
2021-03-07,1389.206909,1451.641235,1373.452393,1444.836914,1444.836914,19964249882
2021-03-08,1445.738647,1548.428711,1404.988159,1548.174561,1548.174561,23315500066
2021-03-09,1548.529053,1570.182739,1517.415161,1570.182739,1570.182739,19720278687
2021-03-10,1570.552856,1576.012817,1487.006958,1508.798828,1508.798828,21094541175
2021-03-11,1507.849243,1538.375488,1452.230103,1524.244629,1524.244629,20042705462
2021-03-12,1524.538208,1535.025513,1448.739014,1482.507202,1482.507202,18769381829
2021-03-13,1482.560791,1621.020630,1450.350952,1610.178345,1610.178345,20927114112
2021-03-14,1609.490967,1615.276855,1543.516602,1551.903198,1551.903198,16187590941
2021-03-15,1551.503418,1580.581299,1466.953857,1502.286865,1502.286865,22005399905
2021-03-16,1502.883423,1523.701294,1442.183716,1518.205078,1518.205078,20020546958
2021-03-17,1518.276001,1535.834961,1470.138550,1521.734131,1521.734131,20456911992
2021-03-18,1521.491333,1544.560425,1430.526123,1495.890381,1495.890381,19519343459
2021-03-19,1495.650024,1546.610229,1465.657959,1521.469482,1521.469482,17787043388
2021-03-20,1521.384644,1569.253296,1516.534668,1517.292969,1517.292969,18982687999
2021-03-21,1517.269531,1526.265015,1476.452271,1504.761353,1504.761353,19335187282
2021-03-22,1504.883545,1521.562256,1402.991211,1417.461426,1417.461426,19777932905
2021-03-23,1417.074097,1455.358765,1393.871826,1417.719116,1417.719116,18578809858
2021-03-24,1417.172119,1471.446777,1330.009766,1348.891357,1348.891357,26435857150
2021-03-25,1348.645752,1376.171509,1320.238770,1354.783813,1354.783813,25179148083
2021-03-26,1354.657104,1443.862305,1354.036743,1443.793823,1443.793823,19118278371
2021-03-27,1443.958374,1469.214966,1419.610229,1455.369385,1455.369385,15348432509
2021-03-28,1455.294067,1461.867065,1418.471191,1435.042847,1435.042847,14083939010
2021-03-29,1434.964111,1560.252197,1429.549438,1546.231812,1546.231812,19370815909
2021-03-30,1546.046021,1587.926880,1524.342407,1574.676025,1574.676025,19203515357
2021-03-31,1574.731079,1660.738159,1527.939087,1635.802734,1635.802734,25774721680
2021-04-01,1636.480713,1689.147339,1624.913818,1678.718018,1678.718018,26246361138
2021-04-02,1678.425781,1830.425781,1665.659302,1822.485474,1822.485474,29645231660
2021-04-03,1822.205078,1823.962402,1724.952148,1724.952148,1724.952148,27222307544
2021-04-04,1724.313477,1794.625488,1706.829834,1778.742065,1778.742065,22100403336
2021-04-05,1778.859253,1812.699463,1729.155396,1783.767822,1783.767822,24447213937
2021-04-06,1785.126831,1820.984741,1737.097412,1784.062744,1784.062744,24611000856
2021-04-07,1783.515015,1797.016357,1639.803467,1660.238403,1660.238403,30420735851
2021-04-08,1658.600952,1755.144043,1650.036621,1752.835449,1752.835449,21243898767
2021-04-09,1753.002197,1768.918457,1727.724487,1741.151611,1741.151611,16648024049
2021-04-10,1740.313599,1846.092041,1733.319092,1794.759644,1794.759644,20995090974
2021-04-11,1794.940063,1820.254883,1781.251099,1813.758911,1813.758911,16554093445
2021-04-12,1813.510620,1851.973999,1771.981812,1795.738892,1795.738892,18238082343
2021-04-13,1795.748047,1941.243652,1795.577393,1923.378662,1923.378662,24641866281
2021-04-14,1923.512573,2044.803223,1910.724609,2032.058594,2032.058594,29701676890
2021-04-15,2032.834351,2125.931396,2010.377930,2104.623291,2104.623291,27006783797
2021-04-16,2102.522705,2130.138672,1934.994629,2029.607666,2029.607666,30208544642
2021-04-17,2027.967285,2084.290283,1947.666016,1957.023560,1957.023560,26998794725
2021-04-18,1958.323364,1974.187256,1678.942139,1869.134644,1869.134644,42356968153
2021-04-19,1869.883057,1904.216553,1734.574463,1798.935303,1798.935303,28286045588
2021-04-20,1795.406372,1948.933838,1706.963013,1936.596313,1936.596313,32772458181
2021-04-21,1937.385132,2050.270996,1864.219360,1964.593262,1964.593262,32316645215
2021-04-22,1958.876831,2198.476318,1926.994629,2000.536865,2000.536865,44592886355
2021-04-23,1998.640015,2029.987549,1756.581909,1953.619751,1953.619751,45802331672
2021-04-24,1956.606201,1957.053955,1788.597534,1828.220581,1828.220581,26332010008
2021-04-25,1830.525269,1945.984497,1796.089966,1915.747314,1915.747314,26315498705
2021-04-26,1918.574829,2099.704346,1908.796631,2098.168213,2098.168213,29147176981
2021-04-27,2097.795166,2216.489502,2059.125732,2202.679443,2202.679443,26698165319
2021-04-28,2204.185303,2274.146729,2125.769775,2263.173828,2263.173828,28239634942
2021-04-29,2265.043945,2306.956299,2202.390381,2273.805908,2273.805908,26869658091
2021-04-30,2274.512939,2311.778076,2250.240967,2307.255615,2307.255615,24774047901
2021-05-01,2306.948730,2455.451416,2292.778076,2450.835449,2450.835449,23898766476
2021-05-02,2450.558838,2481.266113,2379.814697,2454.625732,2454.625732,23308534752
2021-05-03,2453.893799,2861.085449,2453.893799,2845.193848,2845.193848,40777288415
2021-05-04,2845.231689,2931.764404,2646.660889,2707.859131,2707.859131,51934601299
2021-05-05,2696.977539,2949.500000,2674.036133,2933.794922,2933.794922,40253010418
2021-05-06,2935.583496,2986.147949,2816.403564,2893.311523,2893.311523,36717053208
2021-05-07,2892.668945,2943.065186,2792.643066,2864.966309,2864.966309,32563053182
2021-05-08,2862.713135,3247.624268,2839.512451,3208.557861,3208.557861,41278860903
2021-05-09,3215.805420,3273.188232,3078.116943,3228.131348,3228.131348,41549385139
2021-05-10,3224.490234,3451.905518,3034.407471,3255.417480,3255.417480,51637847385
2021-05-11,3252.104736,3439.919434,3115.560059,3432.654297,3432.654297,43378339949
2021-05-12,3437.541260,3608.697754,3134.595459,3134.595459,3134.595459,57149772903
2021-05-13,3170.256348,3337.301270,2941.780518,3076.269287,3076.269287,64916387177
2021-05-14,3080.387695,3435.762695,3067.255859,3358.789795,3358.789795,39667802927
2021-05-15,3356.232178,3399.653320,2995.349609,2995.349609,2995.349609,34927273211
2021-05-16,2998.403076,3193.584229,2758.758057,2952.714844,2952.714844,38979455769
2021-05-17,2947.642334,2953.502441,2573.922607,2700.110352,2700.110352,44471343565
2021-05-18,2695.564941,2916.091553,2670.501709,2765.441406,2765.441406,33067224689
2021-05-19,2767.558105,2812.434326,1598.717407,2021.826904,2021.826904,69415723214
2021-05-20,2004.538940,2451.263184,1781.065796,2277.474609,2277.474609,55303763121
2021-05-21,2267.697510,2401.594727,1735.096069,1995.583862,1995.583862,44149480062
2021-05-22,2000.011841,2039.394897,1780.069092,1884.815674,1884.815674,34556596438
2021-05-23,1887.000732,1957.644897,1426.347168,1731.897583,1731.897583,45978905560
2021-05-24,1723.980225,2187.848389,1716.141235,2164.350342,2164.350342,43962692723
2021-05-25,2168.805908,2250.743408,1954.282593,2210.070801,2210.070801,40466361437
2021-05-26,2210.416748,2378.777344,2164.533447,2369.342529,2369.342529,34858775587
2021-05-27,2369.386475,2369.386475,2168.217529,2244.328369,2244.328369,27371353604
2021-05-28,2249.233154,2265.709717,1916.227417,1984.749023,1984.749023,32806313984
2021-05-29,1979.959961,2105.333740,1811.344604,1869.595947,1869.595947,27700293434
2021-05-30,1868.590820,2027.621704,1795.223022,1960.951538,1960.951538,21228583416
2021-05-31,1958.402710,2220.086426,1867.851685,2219.446045,2219.446045,25348287666
2021-06-01,2213.409180,2240.217773,2071.309570,2155.548096,2155.548096,22396934915
2021-06-02,2156.315430,2293.429932,2090.678711,2216.384033,2216.384033,22706049048
2021-06-03,2218.227783,2369.739014,2185.623047,2353.609375,2353.609375,24761846081
2021-06-04,2355.290283,2355.290283,2114.824219,2209.368408,2209.368408,28086728595
2021-06-05,2212.182861,2315.764160,2102.678711,2162.139404,2162.139404,25066008226
2021-06-06,2161.458740,2254.905518,2150.291992,2231.466797,2231.466797,20803003643
2021-06-07,2229.785889,2339.422119,2119.679688,2124.533936,2124.533936,25098211269
2021-06-08,2128.092773,2149.397949,1901.163330,2068.088379,2068.088379,34429058312
2021-06-09,2062.141113,2155.681885,1980.414429,2141.679199,2141.679199,29622298718
2021-06-10,2144.040527,2151.250000,2000.353638,2030.305664,2030.305664,23620557761
2021-06-11,2031.406494,2049.054932,1921.682495,1943.824585,1943.824585,20507600652
2021-06-12,1944.636841,2021.006470,1871.142212,1959.280640,1959.280640,21244080482
2021-06-13,1959.450562,2104.029053,1909.859253,2071.397217,2071.397217,22373002078
2021-06-14,2071.709961,2150.085693,2041.154297,2093.651123,2093.651123,22244615996
2021-06-15,2134.792969,2176.414063,2073.995117,2153.404053,2153.404053,23922481104
2021-06-16,2098.910400,2106.996582,1963.514282,1973.883179,1973.883179,20093390226
2021-06-17,1973.585571,2057.066162,1940.430176,1991.117798,1991.117798,18359595687
2021-06-18,1993.287720,1996.099854,1808.121582,1881.177002,1881.177002,19178851181
2021-06-19,1881.407959,1901.594360,1836.067749,1888.340210,1888.340210,19664091136
